PaperID,TraditionalLabel,TraditionalConfidence,AuditLabel,MismatchFlag,AuditRationale,EvidenceSentences
36697317,opposing,1.000000,opposing,0,"supportive=1, opposing=2, neutral=0; dominant=opposing",PURPOSE: Adding ipatasertib to abiraterone and prednisone/prednisolone significantly improved radiographic progression-free survival for patients with metastatic castration-resistant prostate cancer (mCRPC) with PTEN-loss tumours by immunohistochemistry in the IPATential150 trial (NCT03072238). || PURPOSE: Adding ipatasertib to abiraterone and prednisone/prednisolone significantly improved radiographic progression-free survival for patients with metastatic castration-resistant prostate cancer (mCRPC) with PTEN-loss tumours by immunohistochemistry in the IPATential150 trial (NCT03072238).
36305957,supportive,0.999999,unclear,0,Conflicting cues with no dominant stance signal.,"RESULTS: A statistically significant correlation between ipatasertib AUCSS and improved survival was found in patients with PTEN-loss tumors (hazard ratio [HR]: 0.92 per 1000 ng h/mL AUCSS, 95% confidence interval [CI] 0.87-0.98, p = 0.011)."
35011901,supportive,0.999975,unclear,0,Conflicting cues with no dominant stance signal.,"In recent phase II and III clinical trials, Ipatasertib and Capivasertib associated with androgen deprivation therapies showed promising outcomes in patients with metastatic castration-resistant prostate cancer and PTEN-loss. || In recent phase II and III clinical trials, Ipatasertib and Capivasertib associated with androgen deprivation therapies showed promising outcomes in patients with metastatic castration-resistant prostate cancer and PTEN-loss. || In recent phase II and III clinical trials, Ipatasertib and Capivasertib associated with androgen deprivation therapies showed promising outcomes in patients with metastatic castration-resistant prostate cancer and PTEN-loss."
40257651,supportive,0.998644,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","In vivo and in vitro, etoricoxib treatment and PTGS2 silencing reduced inflammatory factor (TNF-α, IL-1β, and IL-6) levels."
18463360,supportive,0.998644,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","A specific inhibitor of cyclooxygenase (PTGS), PTGS2 (NS-398), also reduced cell viability, whereas an inhibitor of PTGS1 (FR122047) did not affect it."
21293029,supportive,0.999734,supportive,0,"supportive=2, opposing=0, neutral=0; dominant=supportive",The specific inhibition of PTGS2 activity with NS-398 during in vitro maturation (IVM) significantly restricted mitogen-activated protein kinase (MAPK) activation in oocytes at the germinal vesicle breakdown stage and reduced both cumulus expansion and the maturation rate after 22 h of culture.
30679074,supportive,0.999309,unclear,0,No directional cues detected in evidence.,"After injection of miR-26b agomir or NS-398 (PTGS2 inhibitor), inflammatory response of MI mice was attenuated and myocardial remodeling induced by MI was alleviated."
17251525,supportive,0.999291,unclear,0,No directional cues detected in evidence.,"Testicular Ptgs2 expression was substantially higher than that of Ptgs1, and testicular production of PGE(2) in vitro was found to be suppressed by a specific PTGS2 inhibitor (NS-398), but not by an inhibitor of PTGS1."
23065687,supportive,1.000000,supportive,0,"supportive=2, opposing=0, neutral=0; dominant=supportive","Inhibition of PTGS2 activity using NS-398 and siRNA decreased FURIN mRNA, protein, activity along with cell proliferation in NCI-H292 cells but not NHBE cells."
16855213,supportive,0.997095,unclear,0,No evidence sentence available.,
36930384,neutral,1.000000,unclear,0,No evidence sentence available.,
16678543,supportive,0.999513,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","METHODS: To better understand the molecular responses to COX inhibition, we analyzed the gene expression level of the genes encoding enzymes related to prostaglandin production including the COX-1 gene (PTGS1) and the COX-2 gene (PTGS2), as well as their genetic polymorphisms, and the analgesic response to COX inhibitory drugs such as ibuprofen or rofecoxib or to placebo after minor surgery."
41800124,opposing,0.999990,unclear,0,No evidence sentence available.,
34307514,supportive,0.997951,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive",Meloxicam decreased (P < 0.05) the lipopolysaccharide-induced PTGS2 gene expression.
22205698,neutral,0.999989,unclear,0,No evidence sentence available.,
41277060,supportive,1.000000,supportive,0,"supportive=2, opposing=0, neutral=0; dominant=supportive","Biopsies of muscle tissue surrounding the fracture, one day post-treatment, possessed high meloxicam concentrations relative to plasma and significantly reduced Ptgs2 expression and COX-2 inhibition."
40418206,supportive,0.997095,unclear,0,No evidence sentence available.,
24920039,neutral,0.996909,supportive,1,"supportive=1, opposing=0, neutral=0; dominant=supportive","In the present study, we show that inhibition of ptgs2 by meloxicam results in male-biased sex ratios."
23852449,supportive,0.997951,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","In addition, treatment of indomethacin alone or combination of 5-FU and indomethacin decreased the expressions of PROM1 (CD133), CD44, PTGS2 (cyclooxygenase 2) and HES1, and increased PPARG expression."
41278995,neutral,0.999989,unclear,0,No evidence sentence available.,
41444316,supportive,0.999983,unclear,0,No evidence sentence available.,
38242381,neutral,0.999986,neutral,0,"supportive=0, opposing=0, neutral=1; dominant=neutral","Among them, Hydroxychloroquine was a kind of drug which associated with Il1a and Ptgs2, may be a promising treatment. || Among them, Hydroxychloroquine was a kind of drug which associated with Il1a and Ptgs2, may be a promising treatment."
39897521,opposing,0.999978,unclear,0,Conflicting cues with no dominant stance signal.,"Functionally, administration of celecoxib, a PTGS2-specific inhibitor, into mice significantly reduced β-aminopropionitrile-induced AAD development and progression. || Functionally, administration of celecoxib, a PTGS2-specific inhibitor, into mice significantly reduced β-aminopropionitrile-induced AAD development and progression."
31518663,opposing,0.999946,supportive,1,"supportive=2, opposing=1, neutral=0; dominant=supportive","Moreover, in the xenograft models, inhibition of PTGS2 by celecoxib significantly augmented the cytotoxic efficacy of cisplatin in the resistant gastric cancer via suppression of PTGS2 and BCL2 expressions regulated by ERK1/2 and P38 signal axis, suggesting PTGS2 might be employed as an adjunctive therapeutic target for reversal of the chemoresistance in a subset of cisplatin resistant gastric cancer. || Moreover, in the xenograft models, inhibition of PTGS2 by celecoxib significantly augmented the cytotoxic efficacy of cisplatin in the resistant gastric cancer via suppression of PTGS2 and BCL2 expressions regulated by ERK1/2 and P38 signal axis, suggesting PTGS2 might be employed as an adjunctive therapeutic target for reversal of the chemoresistance in a subset of cisplatin resistant gastric cancer."
35746681,supportive,0.999622,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","Additionally, inhibition of the inflammatory gene PTGS2 with Celecoxib, a small molecule inhibitor, rescued astrocytoma cells from VEEV-induced cell death but had no impact on viral titers."
24483845,supportive,0.999999,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","After the discovery of selective prostaglandin-endoperoxide synthase 2 (PTGS2) inhibitors, the further beneficial effects of celecoxib and some other related structures (coxibs) have been demonstrated in both in vivo and in vitro studies."
22429367,opposing,1.000000,supportive,1,"supportive=3, opposing=1, neutral=0; dominant=supportive","CONCLUSIONS: TEG-AA was more sensitive, specific and consistent than the P-selectin assay for detecting aspirin resistance, and the PTGS2 G765C mutation may be related to aspirin resistance. || CONCLUSIONS: TEG-AA was more sensitive, specific and consistent than the P-selectin assay for detecting aspirin resistance, and the PTGS2 G765C mutation may be related to aspirin resistance."
28454729,supportive,0.999291,unclear,0,No directional cues detected in evidence.,"Small interfering RNA-mediated silencing of parathyroid hormone 2 receptor (PTH2R), the receptor for TIP39, suppressed the expression of extracellular matrix-related genes, including decorin, collagens, fibronectin, and matrix metalloproteases."
18459453,neutral,1.000000,neutral,0,"supportive=0, opposing=0, neutral=1; dominant=neutral",BACKGROUND AND PURPOSE: The parathyroid hormone 2 receptor (PTH2R) is a G protein coupled receptor.
25462297,neutral,1.000000,neutral,0,"supportive=0, opposing=0, neutral=1; dominant=neutral","We used multivariate linear regression models and found that PFOA or PFOS was inversely correlated with parathyroid hormone 2 receptor (PTH2R) expression (coefficients=-0.43 and -0.32, p=p=0.017 and 0.006 for PFOA and PFOS respectively) in 189 female subjects."
37352387,opposing,1.000000,unclear,0,No directional cues detected in evidence.,"When using a potent microtubule inhibitor (Aur0101), PTK7-targeting antibody-drug conjugate (ADC), h6M24-vc0101 (PF-06647020/cofetuzumab pelidotin) is efficacious only in limited tumor types with low response rates in a phase I trial. || When using a potent microtubule inhibitor (Aur0101), PTK7-targeting antibody-drug conjugate (ADC), h6M24-vc0101 (PF-06647020/cofetuzumab pelidotin) is efficacious only in limited tumor types with low response rates in a phase I trial."
35551360,neutral,0.999992,unclear,0,No evidence sentence available.,
39335176,neutral,0.999898,neutral,0,"supportive=0, opposing=0, neutral=1; dominant=neutral","PTK7 has been identified as a potential therapeutic target, and a PTK7 antibody drug conjugate (PF-06647020; cofetuzumab pelidotin) has been investigated in phase I clinical trials for triple-negative breast cancer, ovarian cancer, and non-small cell lung cancer."
40498010,supportive,1.000000,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","Its dual roles in acute virulence and chronic persistence, combined with LB-100's efficacy, position the PTPA-PP2A axis as a promising target for antitoxoplasmosis strategies."
26485542,supportive,0.999893,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive",We present the case of a 3-year-old female with AML with monosomy 7 and somatic PTPN11 mutation who was refractory to conventional AML chemotherapy but responded to a novel regimen of azacitidine and sorafenib followed by stem cell transplantation.
29674785,supportive,0.999309,unclear,0,No directional cues detected in evidence.,"In response to lingering questions about the use of PZP to manage large, free-ranging wildlife populations, we sought to determine the reversibility of PZP by ceasing the annual application to a subset of 15 bison cows and monitoring for subsequent calf arrival, and to document changes in the timing and length of the breeding season in response to PZP by monitoring breeding behavior and assessing fecal progesterone (FP) levels for all 60 resident cows over a 13-month period."
7246081,neutral,0.999989,unclear,0,No evidence sentence available.,
39052477,supportive,1.000000,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","Moreover, inhibition of Rac1 by EHT-1864 or azathioprine in mice models can remarkably alleviate IBSP-induced BM of lung cancer."
12697733,supportive,1.000000,unclear,0,No directional cues detected in evidence.,"The activation of Rac1 target genes such as mitogen-activated protein kinase kinase (MEK), NF-kappaB, and bcl-x(L) was suppressed by azathioprine, leading to a mitochondrial pathway of apoptosis."
36923939,supportive,1.000000,supportive,0,"supportive=2, opposing=0, neutral=0; dominant=supportive","RAC1 inhibition by azathioprine effectively reduced the self-renewal, colony formation ability of LSCs and prolonged the survival in BCR-ABL1-driven RalA overexpression CML mice."
21372752,neutral,0.999856,unclear,0,No evidence sentence available.,
31788536,supportive,0.998994,unclear,0,No evidence sentence available.,
25056119,opposing,0.959749,unclear,0,Conflicting cues with no dominant stance signal.,"Here, we demonstrate that melanoma cell lines possessing the RAC1 hotspot variant are resistant to RAF inhibitors (vemurafenib and dabrafenib). || Conversely, RNAi-mediated silencing of endogenous RAC1 P29S in a melanoma cell line with a co-occurring BRAF V600 mutation increased sensitivity to vemurafenib and dabrafenib."
34638434,opposing,1.000000,unclear,0,No evidence sentence available.,
25382267,supportive,1.000000,unclear,0,Conflicting cues with no dominant stance signal.,"Carbachol (CCh) (10(-9) -10(-4) M) concentration-response curves were obtained both in the absence and in the presence of Rac1 inhibitor NSC 23766 (0.1, 1 and 10 μM). || Rac1 inhibitor NSC 23766 inhibited CCh-induced contractile responses in all groups, but this inhibition seen in both diabetes groups was greater than in the control group. || In the diabetic bladders, increased expression of Rac1 and considerable inhibition of CCh-induced responses in the presence of NSC 23766 compared to those of the control group may indicate a specific role of Rac1 in diabetes-related bladder dysfunction, especially associated with cholinergic mediated detrusor overactivity. || In the diabetic bladders, increased expression of Rac1 and considerable inhibition of CCh-induced responses in the presence of NSC 23766 compared to those of the control group may indicate a specific role of Rac1 in diabetes-related bladder dysfunction, especially associated with cholinergic mediated detrusor overactivity."
34422919,supportive,1.000000,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","Concomitant treatment of cholesterol-fed ApoE-/- mice with LT, the specific synthetic Rac1 inhibitor NSC 23766 or simvastatin comparably reduced aortic Rac1 activity, NADPH oxidase activity, oxidative stress, endothelial dysfunction, atherosclerosis development, and macrophage infiltration."
33455266,supportive,1.000000,unclear,0,No directional cues detected in evidence.,"Treatment of cells with NSC 23766 (Rac1 inhibitor) mimicked the response in the cell phenotype and behavior seen in the transition from soft materials to stiff materials, including the cytoskeletal structure, expression of keratocyte phenotype markers, and cell behavior."
28786507,supportive,0.999928,unclear,0,No evidence sentence available.,
34146643,supportive,0.999949,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","The mRNA and protein levels of PAK1, MLC, and LIMK were significantly decreased and cofilin mRNA and protein levels were significantly increased in GES-1 cells treated with the Rac1 inhibitor NSC 23766."
27694954,opposing,0.776269,unclear,0,Conflicting cues with no dominant stance signal.,"We first found that Rac1 localized at the cortex of the porcine oocytes, and disrupting the Rac1 activities by treating with NSC 23766 led to the failure of polar body emission. || This might be due to the regulation of Rac1 on MAPK, since p-MAPK expression decreased after NSC 23766 treatments."
29476448,neutral,1.000000,neutral,0,"supportive=0, opposing=0, neutral=1; dominant=neutral","Therefore, we investigated the functional role of Rac1 in axonal regeneration after stroke.Delayed treatment with a specific Rac1 inhibitor, NSC 23766, worsened functional recovery, which was assessed by the pellet reaching test from day 14 to day 28 after stroke."
33784569,supportive,0.999928,unclear,0,No evidence sentence available.,
27507850,neutral,0.889274,neutral,0,"supportive=1, opposing=0, neutral=2; dominant=neutral","To further explore the relationship between EGFR and RB1-associated cell-cycle activity, we evaluated simultaneous inhibition of RB1 phosphorylation with the CDK4/6 inhibitor palbociclib and of EGFR activity with lapatinib or afatinib. || To further explore the relationship between EGFR and RB1-associated cell-cycle activity, we evaluated simultaneous inhibition of RB1 phosphorylation with the CDK4/6 inhibitor palbociclib and of EGFR activity with lapatinib or afatinib."
36399634,supportive,1.000000,supportive,0,"supportive=2, opposing=0, neutral=0; dominant=supportive","SCLC cells and xenograft tumors with RB1 protein expression were sensitive to growth inhibition by the CDK4/6 inhibitor palbociclib, and this inhibition was shown to be dependent on RB1 expression by CRISPR knockout."
29236940,opposing,1.000000,unclear,0,No evidence sentence available.,
32229099,neutral,1.000000,neutral,0,"supportive=0, opposing=0, neutral=1; dominant=neutral","Remarkably, siRNA-mediated Rb1 silencing or RTEC-specific Rb1 gene ablation did not alter the severity of cisplatin-associated AKI; however, it completely abrogated the protective effects conferred by ribociclib administration."
30385523,opposing,1.000000,unclear,0,Conflicting cues with no dominant stance signal.,"The correlative circulating tumor DNA (ctDNA) studies of the PALOMA-3 clinical trial showed that acquired resistance to fulvestrant and palbociclib is associated with clonal evolution and acquired mutations in RB1, PIK3CA, and ESR1, with the latter two related to fulvestrant resistance. || The correlative circulating tumor DNA (ctDNA) studies of the PALOMA-3 clinical trial showed that acquired resistance to fulvestrant and palbociclib is associated with clonal evolution and acquired mutations in RB1, PIK3CA, and ESR1, with the latter two related to fulvestrant resistance."
35986858,opposing,1.000000,unclear,0,No directional cues detected in evidence.,"For this reason, the use of trilaciclib, an inhibitor of CDK 4/6, should be limited to tumors with inactivated RB1, and the use of ALRN-6924, an inhibitor of P53, should be limited to tumors with inactivated P53."
34080040,opposing,0.982024,unclear,0,No directional cues detected in evidence.,"All patients with CCNE1 amplification (n = 7), TP53 R175H substitution (n = 6), and RB1 mutation (n = 4) had poor response to paclitaxel plus carboplatin. || All patients with CCNE1 amplification (n = 7), TP53 R175H substitution (n = 6), and RB1 mutation (n = 4) had poor response to paclitaxel plus carboplatin."
38833311,opposing,1.000000,neutral,1,"supportive=0, opposing=0, neutral=2; dominant=neutral","Biopsies from patients treated with olaparib in the TOPARP-A and TOPARP-B clinical trials were used to evaluate RNASEH2B clonal selection during olaparib treatment.RESULTSShallow codeletion of RNASEH2B and adjacent RB1 - colocated at chromosome 13q14 - was common, deep codeletion infrequent, and gene loss associated with lower mRNA expression."
37937640,supportive,0.997951,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","Here, we showed that viability of LUAD cell lines with mutated RB1 was significantly decreased by PARPis (niraparib, rucaparib, and olaparib)."
31695559,neutral,1.000000,unclear,0,No evidence sentence available.,
39003201,opposing,0.997546,unclear,0,No evidence sentence available.,
30466007,neutral,1.000000,neutral,0,"supportive=0, opposing=0, neutral=1; dominant=neutral","The effects of cisplatin on the pharmacokinetics of Rb1 and its bioactive metabolites Rd, Rg3, and F2 were investigated by using A549-bearing mice with and without cisplatin intervention."
29192327,opposing,1.000000,supportive,1,"supportive=2, opposing=1, neutral=0; dominant=supportive","In contrast to etoposide, the cisplatin-resistant RB cell lines Y-79, WERI-Rb1 and RB-355 displayed significantly increased apoptosis rates and reduced proliferation rates resulting in significantly decreased growth kinetics. || In contrast to etoposide, the cisplatin-resistant RB cell lines Y-79, WERI-Rb1 and RB-355 displayed significantly increased apoptosis rates and reduced proliferation rates resulting in significantly decreased growth kinetics."
37087793,opposing,1.000000,opposing,0,"supportive=0, opposing=1, neutral=0; dominant=opposing",RESULTS: Ginsenoside Rb1 could effectively reverse the cisplatin-resistance of A549/DDP in vitro and vivo.
32917124,neutral,0.999999,neutral,0,"supportive=0, opposing=0, neutral=2; dominant=neutral","Thus, we review studies on the role of autophagy in AML development and summarize the linkage between autophagy and several recurrent genetic abnormalities in AML, highlighting the potential of capitalizing on autophagy modulation in targeted therapy for AML.Abbreviations: AML: acute myeloid leukemia; AMPK: AMP-activated protein kinase; APL: acute promyelocytic leukemia; ATG: autophagy related; ATM: ATM serine/threonine kinase; ATO: arsenic trioxide; ATRA: all trans retinoic acid; BCL2: BCL2 apoptosis regulator; BECN1: beclin 1; BET proteins, bromodomain and extra-terminal domain family; CMA: chaperone-mediated autophagy; CQ: chloroquine; DNMT, DNA methyltransferase; DOT1L: DOT1 like histone lysine methyltransferase; FLT3: fms related receptor tyrosine kinase 3; FIS1: fission, mitochondrial 1; HCQ: hydroxychloroquine; HSC: hematopoietic stem cell; IDH: isocitrate dehydrogenase; ITD: internal tandem duplication; KMT2A/MLL: lysine methyltransferase 2A; LSC: leukemia stem cell; MDS: myelodysplastic syndromes; MTORC1: mechanistic target of rapamycin kinase complex 1; MAP1LC3/LC3: microtubule associated protein 1 light chain 3; NPM1: nucleophosmin 1; PIK3C3/VPS34: phosphatidylinositol 3-kinase catalytic subunit type 3; PML: PML nuclear body scaffold; ROS: reactive oxygen species; RB1CC1/FIP200: RB1 inducible coiled-coil 1; SAHA: vorinostat; SQSTM1: sequestosome 1; TET2: tet methylcytosine dioxygenase 2; TKD: tyrosine kinase domain; TKI: tyrosine kinase inhibitor; TP53/p53: tumor protein p53; ULK1: unc-51 like autophagy activating kinase 1; VPA: valproic acid; WDFY3/ALFY: WD repeat and FYVE domain containing 3."
17550959,supportive,0.999164,neutral,1,"supportive=0, opposing=0, neutral=1; dominant=neutral",The association between visceral adiposity and serum RBP4 was also determined in response to rosiglitazone treatment in a subgroup of patients with diabetes. || The association between visceral adiposity and serum RBP4 was also determined in response to rosiglitazone treatment in a subgroup of patients with diabetes.
22086013,supportive,1.000000,neutral,1,"supportive=1, opposing=0, neutral=2; dominant=neutral",OBJECTIVE: To explore the association between rs3758539G-803A and rs10882283T-179G polymorphism of retinol binding protein 4 (RBP4) and rosiglitazone response in Chinese type 2 diabetes mellitus (T2DM) patients. || OBJECTIVE: To explore the association between rs3758539G-803A and rs10882283T-179G polymorphism of retinol binding protein 4 (RBP4) and rosiglitazone response in Chinese type 2 diabetes mellitus (T2DM) patients. || Patients with GG genotype of RBP4 G-803A had an enhanced rosiglitazone efficacy on FPG and FINS compared with that in the GA+AA genotype group. || Patients with RBP4 T-179G TG+GG genotype showed an enhanced rosiglitazone efficacy on HbAlc level compared with that in the TT genotype group.
30764090,supportive,0.996489,supportive,0,"supportive=2, opposing=1, neutral=0; dominant=supportive","Drugs such as rosiglitazone, exercise and weight loss have been shown to decrease circulating RBP4 levels and improve insulin resistance, but contradictory results have been found in other studies."
41744664,supportive,1.000000,supportive,0,"supportive=2, opposing=0, neutral=0; dominant=supportive","Pharmacological inhibition of RBP4 using fenretinide (FEN) attenuated chondrogenic differentiation marker expression, reduced glycosaminoglycan synthesis during chondrogenic differentiation, and mitigated high-glucose-induced catabolic responses, as indicated by reduced Mcp2 (p = 0.04) and Mmp13 (p = 0.01) expression in ATDC5 cells treated with FEN compared with cells treated with the vehicle under high-glucose conditions."
21365528,supportive,1.000000,supportive,0,"supportive=2, opposing=0, neutral=0; dominant=supportive",Administration of fenretinide in SHR to increase urinary RBP4 excretion significantly decreased plasma RBP4 levels and improved IR.
20880190,opposing,1.000000,opposing,0,"supportive=0, opposing=1, neutral=0; dominant=opposing","Because this notion has recently been questioned, in the present study we compared the effects of a RAS-dependent antihypertensive therapy (a combination of trandolapril, an angiotensin-converting enzyme inhibitor (ACEI) and losartan, an angiotensin-II (AngII) receptor subtype 1A receptor antagonist) with a 'RAS-independent' antihypertensive therapy (a combination of labetalol, an alfa- and beta-adrenoreceptor antagonist with the diuretics, hydrochlorothiazide and furosemide) on the progression of CKD after 5/6 renal ablation (5/6 NX) in Ren-2 renin transgenic rats (TGR), a model of AngII-dependent hypertension."
20668096,neutral,0.999999,neutral,0,"supportive=0, opposing=0, neutral=1; dominant=neutral","The effects of the human renin inhibitor aliskiren on blood pressure (BP), end-organ damage, proteinuria, and tissue and plasma angiotensin (ANG) II levels in young and adult heterozygous Ren-2 transgenic rats (TGR) were evaluated and compared with the effect of the ANG type 1 (AT(1)) receptor blocker losartan during treatment and after 12 days after the withdrawal of drug treatments."
27778035,supportive,1.000000,supportive,0,"supportive=2, opposing=0, neutral=0; dominant=supportive","However, aliskiren intervention decreased CFs proliferation, myofibroblast transformation, as well as the collagen I and III synthesis in CFs of AGT-REN dTH mice. || These results suggest that aliskiren decreases the cell proliferation, myofibroblast transformation and collagen production in CFs of AGT-REN dTH mice, which might be through inhibition of oxidative stress response."
35756966,supportive,0.999622,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","The multikinase inhibitors (MKIs) with nonselective RET inhibition are sorafenib, lenvatinib, vandetanib, cabozantinib, and sunitinib."
24276455,supportive,1.000000,neutral,1,"supportive=0, opposing=0, neutral=2; dominant=neutral","OBJECTIVE: Because RET has been shown to negatively regulate CD95 death receptor activation in preclinical models of RET-dependent MTC, we investigated the potential of the combination approach with the RET-targeting tyrosine kinase inhibitor sunitinib and cisplatin to enhance apoptosis activation through the extrinsic pathway. || CONCLUSIONS: Addition of cisplatin to sunitinib potentiates apoptotic cell death and has promising preclinical activity in MTCs harboring the RET M918T oncogene."
21725210,neutral,0.787959,unclear,0,Conflicting cues with no dominant stance signal.,"We investigated the effect of sunitinib on papillary thyroid carcinoma cells harboring RET/PTC rearrangement and BRAF mutation using TPC-1M, SNU-790, and B-cPAP cell lines. || In vivo orthotopic thyroid cancer mouse model demonstrated statistically significant tumor growth inhibition by sunitinib in RET/PTC rearrangement cancer cells."
37870973,neutral,1.000000,unclear,0,Conflicting cues with no dominant stance signal.,"BACKGROUND: Selpercatinib, a highly selective potent and brain-penetrant RET inhibitor, was shown to have efficacy in patients with advanced RET fusion-positive non-small-cell lung cancer (NSCLC) in a nonrandomized phase 1-2 study. || CONCLUSIONS: Treatment with selpercatinib led to significantly longer progression-free survival than platinum-based chemotherapy with or without pembrolizumab among patients with advanced RET fusion-positive NSCLC."
38841496,supportive,0.993808,unclear,0,Conflicting cues with no dominant stance signal.,BACKGROUND: Selpercatinib is effective in the treatment of RET-altered medullary thyroid carcinoma (MTC). || BACKGROUND: Selpercatinib is effective in the treatment of RET-altered medullary thyroid carcinoma (MTC).
34154310,supportive,0.999983,supportive,0,"supportive=1, opposing=0, neutral=0; dominant=supportive","In addition, potent selective rearranged during transfection (RET) inhibitors (selpercatinib and pralsetinib) have shown a promising efficacy in recent clinical trials."
36572992,neutral,1.000000,neutral,0,"supportive=0, opposing=0, neutral=3; dominant=neutral","OBJECTIVE: Selpercatinib and pralsetinib are new targeted therapies used to treat patients with non-small cell lung cancer (NSCLC) due to RET gene rearrangements. || The objective of this article is to review selpercatinib and pralsetinib in the context of RET-fusion-positive NSCLC. || DATA SOURCES: The pivotal LIBRETTO-001 and ARROW trials were evaluated regarding the use of selpercatinib and pralsetinib as treatment for RET-fusion-positive NSCLC. || Comparative studies, review articles and current studies on selpercatinib and pralsetinib in RET-fusion-positive NSCLC were searched on pubmed.org and scholar.google.com using ""selpercatinib,"" ""pralsetinib,"" and ""NSCLC"" as keywords."
36122315,supportive,0.999019,unclear,0,No evidence sentence available.,
32846060,opposing,1.000000,unclear,0,Conflicting cues with no dominant stance signal.,"CONCLUSIONS: Selpercatinib had durable efficacy, including intracranial activity, with mainly low-grade toxic effects in patients with RET fusion-positive NSCLC who had previously received platinum-based chemotherapy and those who were previously untreated."
37870969,neutral,1.000000,unclear,0,Conflicting cues with no dominant stance signal.,"BACKGROUND: Selpercatinib, a highly selective, potent RET inhibitor, has shown efficacy in advanced RET-mutant medullary thyroid cancer in a phase 1-2 trial, but its efficacy as compared with approved multikinase inhibitors is unclear. || CONCLUSIONS: Selpercatinib treatment resulted in superior progression-free survival and treatment failure-free survival as compared with cabozantinib or vandetanib in patients with RET-mutant medullary thyroid cancer."
32095692,opposing,0.999999,unclear,0,No evidence sentence available.,
23526464,supportive,1.000000,unclear,0,Conflicting cues with no dominant stance signal.,OBJECTIVE: We tested whether ponatinib inhibited RET kinase and oncogenic activity. || CONCLUSIONS: Ponatinib is a potent inhibitor of RET kinase and has promising preclinical activity in models of RET-driven medullary thyroid carcinoma.
28500237,opposing,1.000000,opposing,0,"supportive=0, opposing=1, neutral=0; dominant=opposing","Expression of NRAS p.Q61K in RET fusion expressing TPC1 cells conferred resistance to ponatinib. || Collectively, these findings demonstrate that resistance to ponatinib in RET-rearranged lung adenocarcinoma is mediated by bypass signaling mechanisms that result in restored RAS/MAPK activation."
34589941,opposing,0.999776,neutral,1,"supportive=0, opposing=0, neutral=1; dominant=neutral","METHODS: In this single-arm, multicenter, phase II trial, we evaluated the clinical activity of ponatinib in patients with advanced, previously treated, RET-rearranged NSCLC (NCT01813734). || CONCLUSIONS: Ponatinib has limited clinical activity in patients with RET-rearranged NSCLC."
28615362,opposing,1.000000,unclear,0,No evidence sentence available.,
31118272,opposing,1.000000,unclear,0,Conflicting cues with no dominant stance signal.,Nintedanib is a RET TKI that inhibits the vandetanib-resistant RET(G810A) mutant. || We also identified a vandetanib-resistant RET(L881V) mutation previously found in familial medullary thyroid carcinoma. || These results provide structural insights into resistance of RET mutants against the TKIs nintedanib and vandetanib.
25881079,neutral,1.000000,neutral,0,"supportive=1, opposing=0, neutral=3; dominant=neutral","BACKGROUND: To determine the prevalence of RET rearrangement genes, RET copy number gains and expression in tumor samples from four Phase III non-small-cell lung cancer (NSCLC) trials of vandetanib, a selective inhibitor of VEGFR, RET and EGFR signaling, and to determine any association with outcome to vandetanib treatment. || Of RET-rearrangement-positive patients, none had an objective response in the vandetanib arm and one patient responded in the comparator arm. || Of RET-rearrangement-positive patients, none had an objective response in the vandetanib arm and one patient responded in the comparator arm. || The objective response rate was similar in the vandetanib and comparator arms for patients positive for RET copy number gains or RET protein expression."
26174596,supportive,0.634515,unclear,0,Conflicting cues with no dominant stance signal.,Dexamethasone was also associated with reduced amygdala Fkbp5 mRNA expression following EXT and after RET. || Dexamethasone was also associated with reduced amygdala Fkbp5 mRNA expression following EXT and after RET.
28672974,supportive,1.000000,supportive,0,"supportive=2, opposing=0, neutral=0; dominant=supportive","Findings from the present study conclude that ROS and RET are able to suppress bleomycin-induced pulmonary fibrosis with improved efficacies when compared with dexamethasone; furthermore, the combination of these two pharmacological agents may exert synergistic effects."
30359671,supportive,0.999997,supportive,0,"supportive=2, opposing=0, neutral=0; dominant=supportive","Overexpression of AT2R reversed the inhibited expression of GDNF/c-Ret and podocin/nephrin induced by dexamethasone, and glucocorticoids receptor antagonist abolished the decreased H3K9ac level and gene expression of AT2R."
10947080,supportive,0.998077,unclear,0,No evidence sentence available.,
29312610,opposing,0.999989,unclear,0,No evidence sentence available.,
